year day bgsex bgsey bgsez
2019 61 2.071 -1.568 -1.270
2019 61 0.344 0.107 -2.758
2019 61 0.954 -1.451 -2.209
2019 61 0.840 -1.780 -1.919
2019 61 -0.080 -0.388 -2.888
2019 61 1.235 -2.662 -0.533
2019 61 1.407 -2.588 -0.981
2019 61 1.595 -2.109 -0.580
2019 61 1.379 -2.176 -0.346
2019 61 1.357 -2.523 -0.162
2019 61 0.251 -2.141 2.961
2019 61 0.251 -2.174 3.074
2019 61 0.552 -2.220 3.042
2019 61 0.347 -2.021 3.133
2019 61 0.377 -2.035 3.152
2019 61 0.641 -2.359 2.941
2019 61 0.417 -2.773 2.646
2019 61 0.143 -2.822 2.521
2019 61 0.186 -3.174 1.971
2019 61 -0.083 -2.978 2.269
2019 61 -0.186 -2.928 1.601
2019 61 0.015 -2.555 2.173
2019 61 -0.079 -2.755 2.023
2019 61 -0.097 -2.502 2.374
2019 61 -0.164 -2.575 2.381
2019 61 -0.113 -2.504 2.417
2019 61 -0.249 -2.696 1.897
2019 61 -0.111 -3.194 0.571
2019 61 -0.122 -3.713 -0.187
2019 61 0.258 -3.812 -0.559
2019 61 -0.265 -3.666 1.043
2019 61 0.358 -3.532 1.399
2019 61 -0.022 -3.414 1.639
2019 61 -0.007 -3.225 2.098
2019 61 0.098 -3.126 2.197
2019 61 0.041 -3.166 2.155
2019 61 -0.069 -3.191 2.213
2019 61 0.093 -3.303 2.001
2019 61 -0.092 -3.443 1.744
2019 61 0.125 -3.261 2.000
2019 61 1.789 -2.388 2.601
2019 61 2.043 -2.146 2.611
2019 61 2.092 -2.187 2.439
2019 61 1.687 -2.168 2.803
2019 61 1.351 -2.302 2.875
2019 61 1.144 -2.024 3.060
2019 61 0.123 -1.828 3.302
2019 61 0.317 -2.075 3.172
2019 61 0.578 -2.049 3.277
2019 61 0.643 -1.950 3.433
2019 61 0.569 -1.578 3.409
2019 61 0.257 -1.343 3.518
2019 61 0.350 -1.730 3.300
2019 61 -0.498 -1.631 3.277
2019 61 -0.897 -1.648 3.172
2019 61 -0.238 -1.642 3.341
2019 61 0.156 -1.522 3.332
2019 61 0.250 -1.277 3.336
2019 61 0.563 -0.986 3.484
2019 61 1.271 -1.211 3.203
2019 61 1.349 -1.109 3.042
2019 61 1.575 -1.314 2.926
2019 61 1.936 -0.738 2.831
2019 61 2.095 -0.678 2.720
2019 61 1.438 -0.266 2.949
2019 61 1.495 0.068 2.965
2019 61 0.813 -1.769 2.836
2019 61 -0.204 -1.494 3.186
2019 61 -0.264 -1.731 3.041
2019 61 -0.280 -2.937 2.019
2019 61 -0.933 -3.160 1.840
2019 61 -0.959 -3.331 1.258
2019 61 1.288 -3.099 -0.182
2019 61 -0.167 -2.355 2.253
2019 61 0.548 -2.996 2.146
2019 61 0.293 -2.456 2.766
2019 61 0.065 -2.419 2.795
2019 61 0.113 -2.276 2.990
2019 61 -0.048 -2.144 2.843
2019 61 -0.041 -2.101 2.780
2019 61 0.552 -1.408 3.169
2019 61 1.557 -0.326 3.037
2019 61 1.292 -1.196 2.894
2019 61 1.418 -0.992 2.939
2019 61 1.771 -0.773 2.796
2019 61 0.694 -1.914 2.787
2019 61 0.317 -1.960 2.666
2019 61 0.467 -1.222 3.231
2019 61 0.838 -1.031 3.258
2019 61 0.275 -1.381 3.306
2019 61 0.381 -1.265 3.343
2019 61 0.622 -1.373 3.255
2019 61 0.732 -1.660 3.107
2019 61 0.598 -1.836 3.061
2019 61 0.334 -1.577 3.207
2019 61 -0.113 -1.062 3.464
2019 61 0.056 -0.839 3.509
2019 61 0.096 -1.155 3.407
2019 61 0.068 -1.285 3.287
2019 61 0.189 -1.049 3.280
2019 61 0.073 -1.473 3.140
2019 61 0.201 -2.003 2.873
2019 61 0.434 -1.977 2.878
2019 61 -0.090 -1.355 3.263
2019 61 -0.243 -1.041 3.421
2019 61 1.852 -1.294 2.451
2019 61 -0.026 -1.571 3.175
2019 61 -0.334 -1.476 3.233
2019 61 -0.442 -2.106 2.954
2019 61 -0.428 -2.169 2.854
2019 61 0.575 -1.571 2.772
2019 61 1.330 -1.161 2.715
2019 61 -0.119 -2.314 2.614
2019 61 0.172 -2.274 2.707
2019 61 0.609 -2.332 2.558
2019 61 0.680 -2.429 2.624
2019 61 0.233 -2.717 2.307
2019 61 2.206 -1.314 2.154
2019 61 2.816 -0.838 1.805
2019 61 3.009 -0.595 1.651
2019 61 3.419 -0.376 1.511
2019 61 2.948 -1.108 1.684
2019 61 2.927 -1.063 1.703
2019 61 2.927 -1.243 1.657
2019 61 2.713 -1.631 1.843
2019 61 2.871 -1.596 1.681
2019 61 2.763 -1.879 1.672
2019 61 2.255 -2.228 1.919
2019 61 2.325 -1.884 2.206
2019 61 2.425 -1.992 1.921
2019 61 2.519 -2.392 1.457
2019 61 2.369 -2.567 1.350
2019 61 2.164 -2.767 1.400
2019 61 2.263 -2.801 1.282
2019 61 2.110 -2.993 1.070
2019 61 2.040 -3.042 1.001
2019 61 2.070 -3.109 0.725
2019 61 2.048 -3.050 0.679
2019 61 1.350 -3.045 0.976
2019 61 0.837 -2.923 1.611
2019 61 1.131 -2.876 1.509
2019 61 0.861 -3.101 1.236
2019 61 0.694 -2.926 1.022
2019 61 1.088 -2.872 0.658
2019 61 1.241 -2.736 1.071
2019 61 1.421 -2.647 1.063
2019 61 0.734 -2.918 0.565
2019 61 0.248 -3.006 0.332
2019 61 0.086 -3.001 0.621
2019 61 -0.905 -2.748 1.002
2019 61 -0.566 -3.012 0.849
2019 61 -1.187 -2.965 0.443
2019 61 -1.881 -2.854 -0.360
2019 61 -2.045 -2.871 -0.568
2019 61 -2.207 -2.652 -0.804
2019 61 -2.533 -2.373 -0.886
2019 61 -2.547 -2.356 -0.959
2019 61 -2.512 -2.404 -0.909
2019 61 -2.722 -2.161 -0.965
2019 61 -3.065 -1.524 -1.198
2019 61 -3.253 -0.995 -1.365
2019 61 -3.298 -0.758 -1.341
2019 61 -3.417 -0.675 -1.161
2019 61 -3.455 -0.577 -1.211
2019 61 -3.555 -0.687 -0.927
2019 61 -3.581 -0.617 -0.820
2019 61 -3.588 -0.457 -0.530
2019 61 -3.446 -0.696 -0.540
2019 61 -3.353 -1.144 -0.673
2019 61 -3.217 -1.515 -0.982
2019 61 -3.243 -1.553 -0.987
2019 61 -3.285 -1.539 -0.995
2019 61 -3.367 -1.311 -1.158
2019 61 -3.275 -1.118 -1.408
2019 61 -2.337 -2.069 -1.629
2019 61 -0.681 -3.310 -0.972
2019 61 -0.225 -3.304 -0.984
2019 61 -0.278 -3.372 -0.857
2019 61 0.202 -2.926 -0.812
2019 61 2.740 -1.079 1.354
2019 61 3.690 -0.461 1.042
2019 61 3.741 -1.008 0.751
2019 61 3.732 -0.403 1.068
2019 61 3.685 -0.164 1.403
2019 61 3.722 -0.477 1.240
2019 61 3.644 -1.068 0.792
2019 61 3.801 -1.166 0.754
2019 61 3.830 -1.158 0.678
2019 61 3.204 -1.434 1.151
2019 61 3.285 -0.970 1.216
2019 61 3.812 -0.740 1.092
2019 61 3.754 -0.349 1.311
2019 61 3.679 0.980 1.627
2019 61 3.879 0.693 1.535
2019 61 3.842 0.692 1.413
2019 61 3.850 0.524 1.454
2019 61 3.843 0.426 1.364
2019 61 3.912 0.197 0.920
2019 61 3.982 -0.004 0.709
2019 61 4.088 0.331 0.673
2019 61 4.191 0.571 0.551
2019 61 4.178 0.797 0.475
2019 61 3.602 0.597 1.522
2019 61 2.701 0.494 2.492
2019 61 3.340 0.676 1.773
2019 61 3.705 1.038 1.188
2019 61 3.821 0.684 1.173
2019 61 3.643 0.893 1.715
2019 61 3.684 0.963 1.857
2019 61 3.696 -0.023 1.710
2019 61 3.287 -0.612 1.868
2019 61 3.040 -0.949 1.783
2019 61 3.823 -0.352 0.906
2019 61 4.104 0.021 0.541
2019 61 4.082 0.145 0.778
2019 61 3.969 -0.316 1.109
2019 61 3.745 -0.697 1.376
2019 61 3.848 -0.037 1.812
2019 61 3.599 0.770 1.868
2019 61 3.635 0.825 1.775
2019 61 3.559 1.266 1.709
2019 61 3.337 -0.277 1.948
2019 61 3.862 0.739 1.213
2019 61 3.949 0.732 0.691
2019 61 3.935 0.500 0.788
2019 61 3.375 -0.941 1.109
2019 61 2.676 -2.255 1.325
2019 61 2.381 -2.529 1.376
2019 61 3.017 -1.871 1.127
2019 61 3.271 -1.404 1.213
2019 61 3.668 -1.220 1.052
2019 61 3.837 -0.946 1.406
2019 61 3.320 -1.415 1.367
2019 61 3.394 -1.368 1.287
2019 61 3.587 -1.117 1.188
2019 61 3.595 -1.442 0.800
2019 61 4.089 -0.388 0.705
2019 61 3.462 -1.623 0.432
2019 61 3.344 -1.665 0.939
2019 61 3.469 -1.053 1.239
2019 61 3.776 -0.884 0.713
2019 61 4.113 -1.020 0.178
2019 61 3.899 -1.325 0.613
2019 61 3.307 -1.733 0.902
2019 61 3.062 -2.256 0.564
2019 61 3.178 -2.244 0.393
2019 61 3.022 -2.368 0.536
2019 61 3.078 -2.073 0.806
2019 61 2.901 -2.449 0.839
2019 61 2.929 -2.273 1.079
2019 61 2.843 -2.299 0.056
2019 61 2.758 -2.275 0.572
2019 61 2.882 -2.216 1.094
2019 61 2.760 -2.590 0.540
2019 61 2.510 -2.669 0.068
2019 61 2.636 -2.548 0.155
2019 61 2.883 -2.103 0.615
2019 61 2.817 -2.482 0.265
2019 61 2.673 -2.689 -0.002
2019 61 2.371 -2.730 -0.519
2019 61 2.203 -2.887 -0.518
2019 61 2.319 -2.620 -1.043
2019 61 2.033 -2.591 -1.562
2019 61 2.209 -2.568 -0.660
2019 61 2.533 -2.306 -0.508
2019 61 2.186 -2.077 0.446
2019 61 2.606 -1.706 0.421
2019 61 2.295 -2.342 0.826
2019 61 2.310 -2.670 -0.518
2019 61 2.383 -2.268 -1.472
2019 61 2.162 -2.446 1.038
2019 61 1.304 -3.105 1.401
2019 61 1.618 -3.225 1.283
2019 61 1.045 -3.435 0.956
2019 61 0.713 -3.489 0.817
2019 61 1.189 -3.508 -0.862
2019 61 0.622 -3.386 -1.103
2019 61 1.748 -2.765 0.808
2019 61 2.206 -2.971 1.300
2019 61 1.972 -3.312 0.786
2019 61 1.705 -3.484 0.973
2019 61 1.423 -3.707 0.991
2019 61 1.530 -3.714 0.902
2019 61 1.833 -3.564 0.840
2019 61 1.513 -3.639 0.954
2019 61 1.645 -3.485 1.015
2019 61 2.476 -0.033 3.042
2019 61 2.589 -0.619 2.893
2019 61 2.635 0.102 2.937
2019 61 2.882 -0.269 2.608
2019 61 2.600 -0.534 2.867
2019 61 1.685 0.096 3.486
2019 61 2.675 -1.025 2.643
2019 61 2.878 -1.417 2.299
2019 61 2.886 -1.943 2.019
2019 61 3.008 -2.046 1.763
2019 61 3.246 -1.718 1.643
2019 61 3.214 -2.003 1.514
2019 61 3.369 -1.814 1.368
2019 61 3.867 -1.294 0.923
2019 61 3.544 -0.823 1.496
2019 61 3.602 -1.798 -1.014
2019 61 3.263 -1.429 -2.128
2019 61 3.645 -1.079 0.829
2019 61 3.687 -1.357 0.850
2019 61 3.701 -1.485 0.762
2019 61 3.692 -1.808 0.043
2019 61 3.890 -1.619 0.293
2019 61 4.175 -0.945 -0.549
2019 61 4.419 -1.163 -0.150
2019 61 4.212 -1.433 -0.077
2019 61 4.210 -1.217 -0.230
2019 61 4.502 -0.876 -0.262
2019 61 4.552 -0.051 -0.370
2019 61 3.717 -1.556 0.792
2019 61 3.779 -0.738 0.298
2019 61 3.474 -1.392 -1.937
2019 61 2.245 -2.092 -2.269
2019 61 2.181 -2.241 -2.214
2019 61 2.997 -1.714 -1.802
2019 61 2.712 -2.112 0.223
2019 61 3.323 -2.132 0.543
2019 61 3.158 -2.241 1.110
2019 61 3.190 -2.090 1.476
2019 61 3.317 -2.266 0.637
2019 61 2.981 -2.541 0.886
2019 61 3.015 -1.365 2.148
2019 61 3.056 -1.304 2.202
2019 61 2.644 -0.860 2.598
2019 61 3.898 -1.084 0.574
2019 62 3.337 -1.672 1.591
2019 62 4.119 -1.137 -0.326
2019 62 4.495 -0.617 0.102
2019 62 4.545 -0.498 0.220
2019 62 4.635 -0.302 -0.129
2019 62 4.411 -0.303 -1.010
2019 62 3.243 -1.660 1.554
2019 62 2.704 -2.071 2.113
2019 62 3.933 -1.321 0.670
2019 62 4.345 -1.175 0.132
2019 62 4.049 -1.177 0.517
2019 62 3.293 -2.324 0.518
2019 62 3.065 -2.517 1.003
2019 62 3.948 -1.461 -0.350
2019 62 3.651 -1.865 -0.202
2019 62 3.854 -0.824 -0.890
2019 62 3.241 -2.003 -0.869
2019 62 2.970 -2.612 -0.514
2019 62 2.994 -2.439 -1.015
2019 62 2.964 -2.542 -1.005
2019 62 3.378 -2.071 -0.819
2019 62 3.947 -1.335 -0.778
2019 62 4.213 -1.033 -0.831
2019 62 4.263 -1.050 -0.529
2019 62 4.465 -0.466 -0.362
2019 62 4.449 -0.583 -0.295
2019 62 4.458 -0.145 -0.483
2019 62 4.467 -0.039 -0.641
2019 62 4.412 -0.208 -0.300
2019 62 4.403 -0.403 -0.395
2019 62 4.437 -0.059 -0.475
2019 62 4.394 0.494 -0.313
2019 62 4.383 0.481 -0.199
2019 62 4.213 0.473 -0.636
2019 62 4.131 0.154 -1.296
2019 62 4.091 0.106 -1.343
2019 62 4.189 -0.234 -0.930
2019 62 3.881 -0.842 -1.354
2019 62 3.556 -1.195 -0.961
2019 62 3.007 -2.275 -0.118
2019 62 3.795 -1.178 -0.408
2019 62 4.254 -0.598 -0.101
2019 62 4.273 -0.789 -0.151
2019 62 4.193 -0.987 -0.569
2019 62 3.860 -1.297 -0.903
2019 62 3.195 -2.028 -0.242
2019 62 2.605 -2.066 -1.505
2019 62 1.222 -2.289 -2.560
2019 62 2.073 -2.394 -1.702
2019 62 1.160 -3.082 -1.571
2019 62 0.015 -2.808 -2.431
2019 62 2.000 -2.342 -1.969
2019 62 2.852 -2.028 -1.432
2019 62 1.942 -2.343 -2.123
2019 62 1.361 -2.550 -2.347
2019 62 1.543 -1.987 -2.479
2019 62 3.052 -1.992 -1.193
2019 62 -0.143 -2.949 -2.387
2019 62 -0.677 -2.920 -2.375
2019 62 -0.634 -2.868 -2.483
2019 62 -1.081 -2.007 -2.674
2019 62 -0.792 -3.213 -1.747
2019 62 -0.745 -3.387 -1.563
2019 62 0.579 -2.955 -2.259
2019 62 1.017 -2.335 -2.830
2019 62 -0.034 -2.353 -2.981
2019 62 0.851 -3.161 -2.084
2019 62 0.918 -3.006 -2.311
2019 62 1.601 -2.603 -2.507
2019 62 1.258 -2.935 -2.132
2019 62 2.150 -1.226 -2.791
2019 62 2.383 -0.049 -2.988
2019 62 3.043 -0.410 -2.587
2019 62 2.855 -0.983 -2.580
2019 62 2.664 -1.786 -2.141
2019 62 2.793 -1.598 -2.207
2019 62 2.970 -1.252 -2.173
2019 62 2.987 -1.817 -1.868
2019 62 3.026 -1.840 -1.495
2019 62 3.457 -1.323 -1.625
2019 62 3.928 -0.121 -0.981
2019 62 4.095 -0.798 -0.602
2019 62 4.354 -0.625 -0.344
2019 62 4.037 -0.900 0.861
2019 62 3.576 -1.627 0.575
2019 62 2.856 -2.645 -0.261
2019 62 3.175 -2.297 0.296
2019 62 3.242 -1.994 0.499
2019 62 3.442 -1.115 0.507
2019 62 3.290 -1.831 -0.207
2019 62 2.719 -2.904 -0.430
2019 62 2.323 -3.352 -0.447
2019 62 2.292 -3.393 -0.586
2019 62 2.930 -2.638 -0.243
2019 62 2.997 -2.685 -0.405
2019 62 2.949 -2.589 -0.346
2019 62 3.177 -2.435 -0.094
2019 62 3.236 -2.156 0.373
2019 62 3.207 -2.276 -0.699
2019 62 3.316 -2.036 -1.234
2019 62 2.763 -2.392 -1.675
2019 62 2.271 -2.841 -1.758
2019 62 2.030 -2.912 -1.878
2019 62 1.843 -3.024 -1.878
2019 62 2.670 -2.742 -1.392
2019 62 2.662 -2.739 -1.410
2019 62 2.898 -2.560 -1.304
2019 62 2.734 -2.562 -1.500
2019 62 2.576 -2.685 -1.517
2019 62 2.245 -2.931 -1.461
2019 62 2.046 -3.098 -1.476
2019 62 1.862 -3.309 -1.286
2019 62 1.674 -3.465 -1.565
2019 62 1.994 -3.471 -0.663
2019 62 2.534 -2.723 0.460
2019 62 3.345 -2.378 1.153
2019 62 2.889 -3.083 0.214
2019 62 2.613 -3.606 0.130
2019 62 2.729 -3.598 0.091
2019 62 2.578 -3.739 0.282
2019 62 2.785 -3.484 -0.389
2019 62 3.297 -3.119 0.338
2019 62 3.286 -3.151 0.003
2019 62 3.262 -3.099 -0.697
2019 62 3.694 -2.527 -0.730
2019 62 3.778 -2.493 -0.609
2019 62 3.704 -2.557 -0.613
2019 62 3.763 -2.551 -0.768
2019 62 3.752 -2.683 -1.083
2019 62 4.038 -2.426 -0.829
2019 62 3.930 -2.556 -0.984
2019 62 3.942 -2.493 -0.968
2019 62 3.357 -3.108 -0.651
2019 62 3.712 -2.591 -1.185
2019 62 3.861 -2.071 -1.436
2019 62 3.874 -1.839 -1.660
2019 62 2.794 -3.720 -0.437
2019 62 3.172 -3.344 -0.931
2019 62 2.866 -3.524 -0.927
2019 62 2.776 -3.641 -0.836
2019 62 2.786 -3.428 -1.367
2019 62 2.814 -3.072 -2.147
2019 62 2.603 -2.842 -2.584
2019 62 2.196 -2.921 -2.836
2019 62 2.470 -2.017 -3.274
2019 62 2.690 -3.117 -2.042
2019 62 2.746 -2.903 -1.119
2019 62 3.957 -1.691 -1.160
2019 62 3.206 -2.727 -1.540
2019 62 2.741 -2.733 -1.994
2019 62 3.022 -2.405 -1.925
2019 62 2.919 -0.776 -3.266
2019 62 2.854 -0.694 -3.143
2019 62 2.669 -0.973 -3.075
2019 62 2.702 -1.000 -2.971
2019 62 2.705 -1.132 -2.810
2019 62 2.627 -2.158 -1.949
2019 62 2.550 -2.233 -1.859
2019 62 2.584 -1.967 -2.309
2019 62 1.006 -3.490 -0.677
2019 62 1.082 -3.743 -0.852
2019 62 1.186 -3.643 -1.179
2019 62 1.356 -3.560 -1.224
2019 62 1.865 -3.289 -1.365
2019 62 1.976 -3.203 -1.358
2019 62 1.985 -3.095 -1.475
2019 62 2.155 -2.941 -1.560
2019 62 2.042 -3.038 -1.588
2019 62 2.161 -3.183 -1.203
2019 62 2.133 -3.073 -1.447
2019 62 2.144 -2.894 -1.775
2019 62 2.281 -2.715 -1.917
2019 62 2.581 -2.540 -1.756
2019 62 2.538 -2.510 -1.663
2019 62 1.898 -3.201 -1.406
2019 62 1.766 -3.269 -1.593
2019 62 1.912 -3.206 -1.483
2019 62 2.002 -3.227 -1.262
2019 62 1.561 -3.420 -1.331
2019 62 1.366 -3.412 -1.571
2019 62 1.164 -3.728 -1.080
2019 62 1.189 -3.803 -1.142
2019 62 1.106 -3.787 -1.190
2019 62 0.846 -4.062 -0.955
2019 62 0.891 -4.040 -1.078
2019 62 0.973 -4.041 -1.009
2019 62 -0.358 -4.060 0.078
2019 62 -0.449 -4.081 0.316
2019 62 -0.638 -4.072 0.242
2019 62 -0.623 -4.027 -0.154
2019 62 -0.236 -4.042 -0.256
2019 62 -0.287 -4.040 -0.373
2019 62 0.268 -3.825 -0.945
2019 62 2.737 -1.694 -2.248
2019 62 2.936 -1.674 -1.937
2019 62 2.752 -1.986 -1.609
2019 62 0.522 -3.952 -0.398
2019 62 -0.726 -3.918 0.147
2019 62 -0.813 -3.917 0.174
2019 62 -0.626 -3.983 0.180
2019 62 -0.344 -4.025 0.004
2019 62 0.262 -3.946 -0.483
2019 62 1.170 -3.760 -0.935
2019 62 0.753 -3.921 -0.516
2019 62 0.978 -3.821 -0.699
2019 62 1.053 -3.816 -0.698
2019 62 1.065 -3.789 -0.646
2019 62 1.088 -3.805 -0.439
2019 62 1.154 -3.753 -0.530
2019 62 0.993 -3.853 -0.363
2019 62 0.878 -3.897 -0.719
2019 62 0.720 -3.892 -0.836
2019 62 0.309 -3.933 -0.118
2019 62 0.265 -3.709 1.499
2019 62 0.380 -3.813 1.374
2019 62 0.413 -3.857 -0.173
2019 62 0.674 -3.963 -0.583
2019 62 1.321 -3.733 -0.531
2019 62 1.360 -3.745 -0.702
2019 62 1.090 -3.650 0.341
2019 62 2.610 -3.134 -0.488
2019 62 1.893 -3.552 -0.245
2019 62 2.010 -3.397 -0.558
2019 62 2.850 -2.721 -0.963
2019 62 3.014 -2.306 -1.216
2019 62 3.129 -1.691 -1.638
2019 62 2.575 -2.720 -1.524
2019 62 2.734 -2.735 -1.255
2019 62 2.688 -2.795 -1.030
2019 62 2.796 -2.542 -1.023
2019 62 1.847 -2.765 -1.641
2019 62 -1.467 -3.639 0.343
2019 62 -1.529 -3.892 0.667
2019 62 -1.151 -4.024 0.434
2019 62 -0.901 -4.068 -0.124
2019 62 0.227 -4.016 -0.752
2019 62 -1.694 -3.430 -0.371
2019 62 -0.383 -3.720 -1.065
2019 62 1.204 -3.108 -2.020
2019 62 1.046 -2.786 -2.130
2019 62 0.641 -3.098 -1.880
2019 62 0.407 -3.139 -1.517
2019 62 0.170 -2.399 -2.420
2019 62 -0.546 -3.423 -0.913
2019 62 -0.511 -3.559 -0.450
2019 62 -0.628 -3.489 -0.291
2019 62 -0.943 -3.520 -0.162
2019 62 -1.111 -3.546 -0.131
2019 62 -0.841 -3.250 0.028
2019 62 -1.087 -3.219 0.341
2019 62 -1.216 -3.251 0.465
2019 62 -1.431 -3.194 0.475
2019 62 -1.263 -3.063 0.376
2019 62 -0.254 -3.499 -0.142
2019 62 -0.472 -3.479 0.316
2019 62 -0.474 -3.369 0.324
2019 62 -0.282 -3.470 0.391
2019 62 -0.143 -3.794 0.395
2019 62 0.361 -3.562 0.369
2019 62 0.393 -3.734 0.195
2019 62 0.159 -3.731 0.684
2019 62 -0.085 -3.718 0.564
2019 62 0.208 -3.642 0.538
2019 62 -0.284 -3.526 0.834
2019 62 -0.324 -3.640 0.641
2019 62 -0.385 -3.634 0.561
2019 62 1.449 -3.135 -0.691
2019 62 2.154 -2.878 -0.307
2019 62 1.693 -3.252 -0.473
2019 62 2.114 -3.009 -0.521
2019 62 1.979 -2.881 -0.430
2019 62 0.581 -3.757 0.513
2019 62 0.990 -3.689 0.631
2019 62 1.437 -3.528 0.412
2019 62 1.803 -3.384 0.551
2019 62 1.330 -3.679 0.202
2019 62 1.690 -3.470 0.574
2019 62 1.674 -3.452 1.105
2019 62 2.197 -2.887 1.804
2019 62 2.389 -3.083 1.397
2019 62 2.588 -3.075 1.310
2019 62 2.554 -1.457 -3.129
2019 62 2.415 -1.940 -2.838
2019 62 1.951 -1.987 -2.883
2019 62 3.003 -2.020 -0.823
2019 62 3.917 -1.069 -0.985
2019 62 3.572 -1.238 -1.871
2019 62 3.199 -1.695 -1.657
2019 62 3.195 -1.632 -1.515
2019 62 3.029 -2.090 -0.232
2019 62 3.636 -1.496 -0.735
2019 62 3.663 -0.834 -1.761
2019 62 3.894 -0.765 -2.094
2019 62 3.289 -1.463 -0.357
2019 62 3.065 -1.710 -0.673
2019 62 3.717 -1.059 -1.490
2019 62 3.701 -1.337 -1.323
2019 62 3.664 -1.359 -0.586
2019 62 3.887 -1.189 -1.180
2019 62 3.794 -1.208 -1.176
2019 62 3.943 -1.200 -0.483
2019 62 4.052 -0.791 -0.671
2019 62 3.985 -0.693 -0.694
2019 62 4.001 -0.586 -1.178
2019 62 3.885 -1.351 -0.935
2019 62 3.823 -1.147 -1.082
2019 62 3.762 -1.125 -1.343
2019 62 3.700 -1.469 -1.296
2019 62 3.574 -1.090 -1.383
2019 62 3.826 -1.331 -0.764
2019 62 3.745 -1.397 -0.740
2019 62 4.057 -0.555 -0.633
2019 62 3.809 -0.803 -1.334
2019 62 3.891 -0.241 -1.322
2019 62 3.950 -0.046 -1.528
2019 62 3.954 0.132 -1.536
2019 62 3.966 -0.071 -1.356
2019 62 3.960 -0.054 -1.498
2019 62 3.919 -0.105 -1.482
2019 62 3.880 0.019 -1.510
2019 62 3.877 -0.006 -1.373
2019 62 3.814 0.014 -1.550
2019 62 3.826 -0.030 -1.441
2019 62 4.064 -0.534 -0.981
2019 62 4.103 -0.461 -1.088
2019 62 4.183 -0.378 -1.007
2019 62 4.191 -0.389 -0.776
2019 62 4.267 -0.300 -0.729
2019 62 4.247 -0.332 -0.609
2019 62 4.245 -0.312 -0.604
2019 62 4.095 -0.040 -1.046
2019 62 4.037 0.053 -1.063
2019 62 4.143 0.113 -0.981
2019 62 4.190 0.049 -0.765
2019 62 4.208 0.166 -0.764
2019 62 4.121 0.274 -0.901
2019 62 4.070 0.358 -0.908
2019 62 3.944 0.567 -1.134
2019 62 3.927 0.451 -0.985
2019 62 4.106 0.345 -0.572
2019 62 4.061 0.275 -0.599
2019 62 4.003 0.551 -0.931
2019 62 3.965 0.654 -0.629
2019 62 4.138 0.563 -0.686
2019 62 4.215 0.545 -0.733
2019 62 4.265 0.379 -0.810
2019 62 4.201 0.442 -0.886
2019 62 4.104 0.320 -0.994
2019 62 4.063 0.231 -0.983
2019 62 4.007 0.154 -0.962
2019 62 4.021 0.093 -0.985
2019 62 4.014 0.062 -1.122
2019 62 4.005 -0.094 -1.114
2019 62 3.885 -0.566 -1.069
2019 62 3.817 -0.777 -1.105
2019 62 3.862 -0.541 -1.083
2019 62 3.786 -0.609 -1.060
2019 62 3.823 -0.628 -1.114
2019 62 3.717 -0.843 -1.091
2019 62 3.750 -0.799 -1.154
2019 62 3.687 -0.689 -1.351
2019 62 3.625 -0.467 -1.589
2019 62 3.579 -0.083 -1.792
2019 62 3.548 -0.048 -1.797
2019 62 3.714 0.025 -1.868
2019 62 3.579 -0.134 -1.989
2019 62 3.439 -0.450 -1.988
2019 62 3.251 -0.508 -2.138
2019 62 3.097 -0.883 -2.144
2019 62 3.071 -0.660 -2.245
2019 62 2.984 -0.726 -2.279
2019 62 3.038 -0.751 -2.302
2019 62 3.387 -0.186 -2.505
2019 62 3.335 0.062 -2.543
2019 62 3.240 0.373 -2.618
2019 62 2.885 1.301 -2.802
2019 62 2.196 1.204 -2.905
2019 62 2.001 1.209 -2.869
2019 62 2.580 1.064 -2.026
2019 62 2.109 -0.127 -0.878
2019 62 1.811 -2.410 1.192
2019 62 1.946 -2.699 0.874
2019 62 1.960 -2.645 1.276
2019 62 1.574 -3.015 0.928
2019 62 1.153 -3.145 0.993
2019 62 1.665 -2.914 -0.021
2019 62 1.615 -2.837 -0.409
2019 62 2.349 -2.641 -0.183
2019 62 2.231 -2.837 -0.023
2019 62 2.464 -2.553 -0.155
2019 62 2.285 -2.782 -0.585
2019 62 2.325 -2.818 -0.472
2019 62 2.189 -2.785 -0.713
2019 62 2.104 -2.885 -0.918
2019 62 2.185 -2.806 -0.822
2019 62 2.033 -2.881 -1.003
2019 62 2.287 -2.706 -0.499
2019 62 2.434 -2.114 -1.439
2019 62 2.876 -1.984 -0.723
2019 62 3.143 -1.529 -0.285
2019 62 3.288 0.000 0.571
2019 62 3.054 1.927 1.567
2019 62 3.431 1.172 1.584
2019 62 3.538 0.920 1.395
2019 62 3.312 0.821 1.527
2019 62 2.835 0.769 2.026
2019 62 3.356 0.825 1.760
2019 62 3.294 0.842 1.794
2019 62 2.544 2.459 1.061
2019 62 3.043 1.985 1.345
2019 62 3.396 0.825 1.323
2019 62 2.172 -2.689 0.336
2019 62 2.352 -2.787 0.018
2019 62 1.954 -3.032 0.115
2019 62 1.877 -3.128 -0.167
2019 62 1.751 -3.284 -0.365
2019 62 1.299 -3.381 -0.622
2019 62 0.401 -3.406 -1.064
2019 62 -0.124 -3.229 -1.519
2019 62 0.134 -3.156 -1.396
2019 62 0.363 -3.429 -1.209
2019 62 -0.355 -3.420 -1.203
