year day hr min sec b_gse_x b_gse_y b_gse_z 
2019 51 12 13 17.040 1.741 -0.522 -0.283
2019 51 12 14 20.976 1.851 -0.502 -0.209
2019 51 12 15 24.998 1.661 -0.400 -0.185
2019 51 12 16 29.021 1.549 -0.331 -0.042
2019 51 12 17 33.043 1.682 -0.291 -0.148
2019 51 12 18 36.979 1.692 -0.245 -0.137
2019 51 12 19 41.002 1.727 -0.220 -0.097
2019 51 12 20 45.024 1.810 -0.155 -0.078
2019 51 12 21 49.046 1.835 -0.180 -0.160
2019 51 12 22 52.982 1.778 -0.096 -0.131
2019 51 12 23 57.005 1.913 -0.017 -0.065
2019 51 12 25 1.027 1.798 -0.108 -0.115
2019 51 12 26 5.050 1.752 -0.078 -0.024
2019 51 12 27 8.986 1.808 0.011 -0.076
2019 51 12 28 13.008 1.703 0.010 -0.051
2019 51 12 29 17.030 1.733 0.048 -0.031
2019 51 12 30 21.053 1.693 0.143 0.008
2019 51 12 31 24.989 1.635 0.163 0.065
2019 51 12 32 29.011 1.695 0.144 0.099
2019 51 12 33 33.034 1.736 0.169 0.068
2019 51 12 34 37.056 1.543 0.155 0.163
2019 51 12 35 40.992 1.352 0.188 0.159
2019 51 12 36 45.014 1.484 0.175 0.199
2019 51 12 37 49.037 1.593 0.246 -0.018
2019 51 12 38 52.973 1.521 0.272 -0.126
2019 51 12 39 56.995 1.498 0.246 0.092
2019 51 12 41 1.018 1.399 0.268 0.246
2019 51 12 42 5.040 1.002 0.212 0.181
2019 51 12 43 8.976 0.908 0.163 0.102
2019 51 12 44 12.998 1.131 0.115 -0.053
2019 51 12 45 17.021 1.167 0.194 0.015
2019 51 12 46 21.043 1.075 0.182 0.110
2019 51 12 47 24.979 1.558 0.172 -0.192
2019 51 12 48 29.002 1.436 0.174 -0.260
2019 51 12 49 33.024 2.053 0.363 -0.222
2019 51 12 50 37.046 1.941 0.303 -0.517
2019 51 12 51 40.982 1.630 0.164 -1.061
2019 51 12 52 45.005 1.721 0.275 -0.789
2019 51 12 53 49.027 1.477 0.240 -0.924
2019 51 12 54 53.050 0.976 -0.391 -1.068
2019 51 12 55 56.986 0.639 -0.657 -0.924
2019 51 12 57 1.008 0.948 -0.295 -1.191
2019 51 12 58 5.030 0.709 0.516 -1.220
2019 51 12 59 9.053 0.529 -0.112 -1.418
2019 51 13 0 12.989 1.035 0.105 -1.220
2019 51 13 1 17.011 1.003 -0.035 -1.248
2019 51 13 2 21.034 1.156 0.105 -1.297
2019 51 13 3 25.056 1.633 0.149 -1.287
2019 51 13 4 28.992 1.644 0.125 -1.292
2019 51 13 5 33.014 1.660 0.121 -1.364
2019 51 13 6 37.037 1.699 0.230 -1.304
2019 51 13 7 40.973 1.649 0.346 -1.308
2019 51 13 8 44.995 1.522 0.339 -1.396
2019 51 13 9 49.018 1.831 0.232 -1.803
2019 51 13 10 53.040 1.298 0.373 -1.322
2019 51 13 11 56.976 1.313 0.012 -1.553
2019 51 13 13 0.998 1.381 -0.104 -1.517
2019 51 13 14 5.021 1.343 -0.084 -1.496
2019 51 13 15 9.043 1.341 -0.064 -1.503
2019 51 13 16 12.979 1.036 -0.202 -1.661
2019 51 13 17 17.002 1.006 -0.240 -1.700
2019 51 13 18 21.024 0.888 -0.430 -1.682
2019 51 13 19 25.046 0.784 -0.406 -1.696
2019 51 13 20 28.982 0.911 -0.258 -1.688
2019 51 13 21 33.005 0.864 -0.281 -1.725
2019 51 13 22 37.027 0.505 -0.650 -1.596
2019 51 13 23 41.050 -0.085 -1.119 -1.251
2019 51 13 24 44.986 -0.001 -1.011 -1.394
2019 51 13 25 49.008 0.032 -0.899 -1.581
2019 51 13 26 53.030 0.158 -0.898 -1.503
2019 51 13 27 57.053 0.187 -0.957 -1.416
2019 51 13 29 0.989 0.176 -1.109 -1.415
2019 51 13 30 5.011 0.251 -0.996 -1.563
2019 51 13 31 9.034 0.184 -0.976 -1.570
2019 51 13 32 13.056 0.415 -0.777 -1.767
2019 51 13 33 16.992 0.540 -0.773 -1.977
2019 51 13 34 21.014 0.527 -1.004 -2.123
2019 51 13 35 25.037 0.682 -1.080 -2.139
2019 51 13 36 28.973 0.446 -1.327 -1.986
2019 51 13 37 32.995 0.333 -1.160 -1.798
2019 51 13 38 37.018 0.260 -1.149 -1.812
2019 51 13 39 41.040 0.199 -1.031 -1.851
2019 51 13 40 44.976 0.194 -1.183 -1.761
2019 51 13 41 48.998 0.339 -1.243 -1.854
2019 51 13 42 53.021 0.406 -1.271 -1.862
2019 51 13 43 57.043 0.105 -1.230 -1.966
2019 51 13 45 0.979 0.213 -1.193 -1.903
2019 51 13 46 5.002 0.758 -1.311 -1.675
2019 51 13 47 9.024 0.808 -1.314 -1.650
2019 51 13 48 13.046 0.758 -1.365 -1.872
2019 51 13 49 16.982 0.187 -1.262 -2.287
2019 51 13 50 21.005 -0.029 -1.429 -2.394
2019 51 13 51 25.027 0.512 -1.733 -2.314
2019 51 13 52 29.050 0.834 -1.820 -2.002
2019 51 13 53 32.986 0.405 -1.579 -2.011
2019 51 13 54 37.008 0.029 -1.592 -2.194
2019 51 13 55 41.030 0.186 -1.841 -2.160
2019 51 13 56 45.053 -0.256 -1.635 -2.342
2019 51 13 57 48.989 -0.128 -1.769 -2.303
2019 51 13 58 53.011 -0.321 -1.672 -2.314
2019 51 13 59 57.034 -0.265 -1.872 -2.300
2019 51 14 1 1.056 -0.209 -1.932 -2.299
2019 51 14 2 4.992 -0.624 -1.632 -2.396
2019 51 14 3 9.014 -0.531 -1.658 -2.392
2019 51 14 4 13.037 -0.043 -1.820 -1.853
2019 51 14 5 16.973 0.554 -1.995 -1.411
2019 51 14 6 20.995 1.460 -2.984 -1.389
2019 51 14 7 25.018 1.026 -2.764 -1.691
2019 51 14 8 29.040 1.034 -2.926 -1.596
2019 51 14 9 32.976 1.389 -3.155 -1.474
2019 51 14 10 36.998 1.059 -3.061 -1.505
2019 51 14 11 41.021 0.475 -2.927 -1.638
2019 51 14 12 45.043 1.092 -2.985 -1.586
2019 51 14 13 48.979 0.878 -2.918 -1.780
2019 51 14 14 53.002 1.065 -2.760 -1.856
2019 51 14 15 57.024 1.339 -2.851 -1.817
2019 51 14 17 1.046 1.439 -2.835 -1.636
2019 51 14 18 4.982 0.417 -2.632 -2.140
2019 51 14 19 9.005 0.700 -2.845 -2.058
2019 51 14 20 13.027 0.913 -2.516 -1.527
2019 51 14 21 17.050 1.097 -2.556 -1.381
2019 51 14 22 20.986 1.640 -2.245 -0.884
2019 51 14 23 25.008 2.198 -1.837 -0.262
2019 51 14 24 29.030 2.615 -1.956 -0.296
2019 51 14 25 33.053 2.547 -1.924 -0.131
2019 51 14 26 36.989 2.747 -1.575 0.406
2019 51 14 27 41.011 3.141 -1.544 0.302
2019 51 14 28 45.034 3.203 -1.599 0.255
2019 51 14 29 49.056 3.110 -1.611 0.149
2019 51 14 30 52.992 3.153 -1.384 0.470
2019 51 14 31 57.014 3.072 -1.103 0.473
2019 51 14 33 1.037 2.387 -1.215 -0.118
2019 51 14 34 5.059 2.472 -1.229 0.020
2019 51 14 35 8.995 2.469 -1.156 0.221
2019 51 14 36 13.018 2.936 -1.117 -0.002
2019 51 14 37 17.040 3.100 -1.411 0.158
2019 51 14 38 20.976 3.255 -1.098 -0.177
2019 51 14 39 24.998 3.281 -0.995 -0.083
2019 51 14 40 29.021 3.111 -1.320 0.965
2019 51 14 41 33.043 3.352 -0.962 0.003
2019 51 14 42 36.979 2.857 -0.313 -0.522
2019 51 14 43 41.002 1.209 -0.233 0.147
2019 51 14 44 45.024 0.750 0.486 -1.019
2019 51 14 45 49.046 0.545 0.452 -0.546
2019 51 14 46 52.982 0.785 -0.683 0.951
2019 51 14 47 57.005 0.093 -0.336 0.852
2019 51 14 49 1.027 0.539 -0.477 0.702
2019 51 14 50 5.050 0.293 0.386 -0.591
2019 51 14 51 8.986 1.422 0.339 -0.819
2019 51 14 52 13.008 2.297 -0.143 -0.235
2019 51 14 53 17.030 2.290 -0.103 -0.299
2019 51 14 54 21.053 2.093 -0.277 0.098
2019 51 14 55 24.989 2.075 -0.337 0.405
2019 51 14 56 29.011 2.504 -0.558 0.333
2019 51 14 57 33.034 2.604 -0.466 0.293
2019 51 14 58 37.056 2.651 -0.708 0.110
2019 51 14 59 40.992 2.620 -0.485 0.003
2019 51 15 0 45.014 2.684 -0.707 -0.060
2019 51 15 1 49.037 2.455 -0.611 -0.365
2019 51 15 2 52.973 1.881 -0.583 -0.561
2019 51 15 3 56.995 1.683 -0.591 -0.618
2019 51 15 5 1.018 2.543 -0.718 -0.718
2019 51 15 6 5.040 1.554 -0.097 -1.016
2019 51 15 7 8.976 0.676 0.603 -1.685
2019 51 15 8 12.998 -0.483 0.603 -1.145
2019 51 15 9 17.021 -0.111 0.333 -0.196
2019 51 15 10 21.043 2.417 -0.373 1.008
2019 51 15 11 24.979 2.032 0.216 1.018
2019 51 15 12 29.002 2.611 0.360 0.722
2019 51 15 13 33.024 2.742 -0.287 0.405
2019 51 15 14 37.046 1.198 0.005 -1.496
2019 51 15 15 40.982 -0.414 0.054 -2.910
2019 51 15 16 45.005 -0.881 -0.032 -3.590
2019 51 15 17 49.027 -1.373 0.271 -3.763
2019 51 15 18 53.050 -1.182 0.191 -4.029
2019 51 15 19 56.986 -0.946 -0.065 -3.928
2019 51 15 21 1.008 -0.909 0.056 -3.625
2019 51 15 22 5.030 -0.138 -0.196 -2.868
2019 51 15 23 9.053 -0.080 -0.309 -2.101
2019 51 15 24 12.989 0.135 -0.128 -1.870
2019 51 15 25 17.011 -0.203 0.041 -2.138
2019 51 15 26 21.034 -0.434 0.060 -2.431
2019 51 15 27 25.056 -0.516 -0.038 -2.356
2019 51 15 28 28.992 -0.170 -0.028 -2.223
2019 51 15 29 33.014 -0.114 -0.036 -2.126
2019 51 15 30 37.037 -0.118 -0.045 -2.140
2019 51 15 31 41.059 -0.306 0.001 -1.933
2019 51 15 32 44.995 -0.135 -0.062 -1.766
2019 51 15 33 49.018 -0.273 0.022 -1.939
2019 51 15 34 53.040 -0.223 0.006 -1.699
2019 51 15 35 56.976 -0.487 0.627 -0.205
2019 51 15 37 0.998 -0.451 0.868 0.635
2019 51 15 38 5.021 -0.373 1.126 1.373
2019 51 15 39 9.043 -0.614 1.122 1.328
2019 51 15 40 12.979 -0.673 0.958 1.102
2019 51 15 41 17.002 -0.526 0.860 0.519
2019 51 15 42 21.024 -1.132 1.003 -0.085
2019 51 15 43 25.046 -1.097 0.816 -0.276
2019 51 15 44 28.982 -0.941 0.589 -0.362
2019 51 15 45 33.005 -0.654 0.388 -0.461
2019 51 15 46 37.027 -0.111 0.315 -0.399
2019 51 15 47 41.050 0.038 0.045 -0.491
2019 51 15 48 44.986 -0.212 0.063 -1.451
2019 51 15 49 49.008 -0.190 0.009 -1.878
2019 51 15 50 53.030 -0.053 -0.059 -2.312
2019 51 15 51 57.053 -0.366 -0.009 -2.210
2019 51 15 53 0.989 -0.221 0.127 -2.008
2019 51 15 54 5.011 -0.180 0.160 -2.155
2019 51 15 55 9.034 -0.182 -0.054 -2.414
2019 51 15 56 13.056 -0.223 0.088 -2.253
2019 51 15 57 16.992 -0.223 0.227 -2.017
2019 51 15 58 21.014 -0.199 0.190 -2.242
2019 51 15 59 25.037 -0.511 0.003 -2.824
2019 51 16 0 28.973 -0.445 -0.036 -2.899
2019 51 16 1 32.995 -0.238 -0.106 -3.051
2019 51 16 2 37.018 1.191 -0.680 -2.241
2019 51 16 3 41.040 2.289 -0.876 -1.419
2019 51 16 4 44.976 3.005 -1.289 -1.234
2019 51 16 5 48.998 3.127 -1.745 -0.344
2019 51 16 6 53.021 2.244 -1.963 -2.014
2019 51 16 7 57.043 2.420 -2.244 -1.688
2019 51 16 9 0.979 2.565 -2.250 -0.547
2019 51 16 10 5.002 2.626 -2.335 -1.141
2019 51 16 11 9.024 2.997 -2.539 -0.611
2019 51 16 12 13.046 3.043 -2.481 -0.709
2019 51 16 13 16.982 3.038 -2.459 -0.458
2019 51 16 14 21.005 2.649 -2.285 -0.769
2019 51 16 15 25.027 2.706 -2.088 -0.586
2019 51 16 16 29.050 2.744 -2.068 -1.178
2019 51 16 17 32.986 2.888 -2.090 -1.182
2019 51 16 18 37.008 2.875 -2.136 -1.140
2019 51 16 19 41.030 3.064 -2.089 -1.294
2019 51 16 20 45.053 3.079 -1.909 -1.542
2019 51 16 21 48.989 3.165 -1.744 -1.778
2019 51 16 22 53.011 3.007 -1.824 -1.523
2019 51 16 23 57.034 3.088 -1.968 -1.629
2019 51 16 25 1.056 2.974 -1.952 -1.425
2019 51 16 26 4.992 2.815 -1.774 -1.155
2019 51 16 27 9.014 3.232 -1.608 -1.124
2019 51 16 28 13.037 3.100 -1.517 -1.780
2019 51 16 29 16.973 2.592 -1.692 -2.841
2019 51 16 30 20.995 2.141 -1.553 -2.700
2019 51 16 31 25.018 1.992 -1.578 -2.757
2019 51 16 32 29.040 1.902 -1.530 -2.744
2019 51 16 33 32.976 1.572 -1.116 -2.825
2019 51 16 34 36.998 1.804 -1.351 -2.984
2019 51 16 35 41.021 1.827 -0.887 -3.012
2019 51 16 36 45.043 1.460 -0.990 -2.459
2019 51 16 37 48.979 1.786 -1.077 -2.132
2019 51 16 38 53.002 1.622 -1.323 -1.867
2019 51 16 39 57.024 1.289 -1.102 -2.276
2019 51 16 41 1.046 0.980 -0.574 -2.460
2019 51 16 42 4.982 -0.025 -0.603 -2.704
2019 51 16 43 9.005 0.555 -0.876 -2.074
2019 51 16 44 13.027 1.011 -1.376 -2.059
2019 51 16 45 17.050 1.766 -1.291 -1.944
2019 51 16 46 20.986 1.901 -1.107 -1.992
2019 51 16 47 25.008 1.727 -1.309 -2.204
2019 51 16 48 29.030 1.440 -1.435 -2.728
2019 51 16 49 33.053 1.331 -1.193 -2.909
2019 51 16 50 36.989 1.561 -1.607 -2.672
2019 51 16 51 41.011 1.469 -1.479 -2.806
2019 51 16 52 45.034 1.169 -0.933 -2.520
2019 51 16 53 49.056 1.076 -0.364 -2.205
2019 51 16 54 52.992 1.168 -0.288 -2.169
2019 51 16 55 57.014 0.968 -0.244 -1.740
2019 51 16 57 1.037 0.789 -0.085 -1.433
2019 51 16 58 4.973 0.879 -0.218 -1.518
2019 51 16 59 8.995 0.886 -0.284 -1.265
2019 51 17 0 13.018 1.393 -0.532 -1.795
2019 51 17 1 17.040 1.430 -0.665 -2.107
2019 51 17 2 20.976 1.545 -0.647 -1.790
2019 51 17 3 24.998 1.560 -1.028 -1.566
2019 51 17 4 29.021 1.314 -1.015 -1.903
2019 51 17 5 33.043 1.129 -1.195 -2.006
2019 51 17 6 36.979 0.606 -1.007 -2.502
2019 51 17 7 41.002 0.040 -0.807 -3.117
2019 51 17 8 45.024 0.062 -0.830 -3.092
2019 51 17 9 49.046 0.100 -0.824 -3.157
2019 51 17 10 52.982 0.101 -0.845 -2.750
2019 51 17 11 57.005 0.115 -0.832 -2.817
2019 51 17 13 1.027 0.004 -0.888 -2.750
2019 51 17 14 5.050 0.039 -0.888 -2.631
2019 51 17 15 8.986 0.027 -0.776 -2.866
2019 51 17 16 13.008 -0.099 -0.602 -2.780
2019 51 17 17 17.030 2.346 -1.495 -0.012
2019 51 17 18 21.053 2.402 -1.519 -0.223
2019 51 17 19 24.989 2.490 -1.395 -0.681
2019 51 17 20 29.011 2.610 -1.159 -0.123
2019 51 17 21 33.034 2.694 -1.039 0.212
2019 51 17 22 37.056 2.430 -0.942 1.543
2019 51 17 23 40.992 2.660 -1.231 2.049
2019 51 17 24 45.014 3.070 -1.515 2.086
2019 51 17 25 49.037 3.195 -1.462 2.344
2019 51 17 26 52.973 2.975 -1.273 2.474
2019 51 17 27 56.995 3.079 -1.408 1.954
2019 51 17 29 1.018 3.068 -1.465 1.681
2019 51 17 30 5.040 3.137 -1.364 1.645
2019 51 17 31 8.976 2.987 -1.310 1.887
2019 51 17 32 12.998 2.959 -1.396 1.873
2019 51 17 33 17.021 3.027 -1.783 1.579
2019 51 17 34 21.043 2.836 -1.322 1.663
2019 51 17 35 24.979 3.089 -1.497 1.604
2019 51 17 36 29.002 2.998 -1.401 1.534
2019 51 17 37 33.024 2.536 -1.341 1.300
2019 51 17 38 37.046 2.702 -1.541 1.610
2019 51 17 39 40.982 2.755 -1.621 1.855
2019 51 17 40 45.005 2.797 -1.437 1.940
2019 51 17 41 49.027 2.544 -1.430 2.171
2019 51 17 42 53.050 2.334 -1.350 2.041
2019 51 17 43 56.986 1.196 -1.565 0.014
2019 51 17 45 1.008 1.169 -1.554 -1.176
2019 51 17 46 5.030 2.085 -1.748 0.585
2019 51 17 47 9.053 1.980 -2.290 0.726
2019 51 17 48 12.989 2.399 -2.237 0.958
2019 51 17 49 17.011 2.575 -2.226 0.793
2019 51 17 50 21.034 2.714 -2.176 0.758
2019 51 17 51 25.056 2.758 -2.108 0.546
2019 51 17 52 28.992 2.580 -2.239 0.553
2019 51 17 53 33.014 2.834 -2.080 0.504
2019 51 17 54 37.037 2.861 -2.040 0.594
2019 51 17 55 41.059 2.894 -1.975 0.575
2019 51 17 56 44.995 2.744 -2.209 0.863
2019 51 17 57 49.018 2.702 -2.207 1.415
2019 51 17 58 53.040 2.716 -2.159 1.638
2019 51 17 59 56.976 2.586 -1.970 1.739
2019 51 18 1 0.998 2.408 -1.775 1.750
2019 51 18 2 5.021 1.767 -0.865 0.645
2019 51 18 3 9.043 -0.389 -0.057 -2.222
2019 51 18 4 12.979 -1.802 0.440 -2.135
2019 51 18 5 17.002 -2.098 1.045 -2.233
2019 51 18 6 21.024 -2.846 1.312 -3.093
2019 51 18 7 25.046 -2.767 0.921 -3.462
2019 51 18 8 28.982 -2.962 0.965 -3.227
2019 51 18 9 33.005 -2.824 1.017 -3.234
2019 51 18 10 37.027 -2.982 1.012 -3.201
2019 51 18 11 41.050 -3.446 1.265 -3.007
2019 51 18 12 44.986 -3.466 1.335 -2.872
2019 51 18 13 49.008 -3.486 1.355 -2.876
2019 51 18 14 53.030 -3.716 1.435 -2.872
2019 51 18 15 57.053 -3.754 1.440 -2.778
2019 51 18 17 0.989 -3.894 1.522 -2.554
2019 51 18 18 5.011 -3.775 1.532 -2.307
2019 51 18 19 9.034 -3.637 1.559 -2.148
2019 51 18 20 13.056 -3.680 1.671 -2.389
2019 51 18 21 16.992 -3.606 1.303 -2.724
2019 51 18 22 21.014 -3.504 1.393 -2.946
2019 51 18 23 25.037 -3.309 1.330 -3.434
2019 51 18 24 28.973 -2.976 1.059 -3.972
2019 51 18 25 32.995 -2.852 1.044 -4.209
2019 51 18 26 37.018 -2.995 0.998 -4.493
2019 51 18 27 41.040 -2.760 0.543 -4.632
2019 51 18 28 44.976 -2.669 0.723 -4.721
2019 51 18 29 48.998 -2.385 0.531 -5.079
2019 51 18 30 53.021 -2.882 0.981 -4.517
2019 51 18 31 57.043 -2.720 0.832 -4.714
2019 51 18 33 0.979 -2.644 0.849 -4.832
2019 51 18 34 5.002 -2.759 0.782 -4.826
2019 51 18 35 9.024 -2.818 0.628 -4.798
2019 51 18 36 13.046 -2.637 0.597 -4.982
2019 51 18 37 16.982 -2.608 0.537 -5.084
2019 51 18 38 21.005 -2.645 0.477 -5.110
2019 51 18 39 25.027 -2.515 0.471 -5.267
2019 51 18 40 29.050 -2.696 0.685 -5.169
2019 51 18 41 32.986 -2.581 0.719 -5.575
2019 51 18 42 37.008 -2.635 0.292 -6.083
2019 51 18 43 41.030 -2.377 0.323 -6.350
2019 51 18 44 45.053 -2.653 0.161 -6.220
2019 51 18 45 48.989 -2.554 0.342 -6.204
2019 51 18 46 53.011 -3.260 0.460 -3.801
2019 51 18 47 57.034 -3.301 0.544 -3.522
2019 51 18 49 1.056 -3.257 1.002 -3.384
2019 51 18 50 4.992 -3.443 0.768 -3.036
2019 51 18 51 9.014 -3.370 0.526 -3.264
2019 51 18 52 13.037 -3.535 0.535 -3.057
2019 51 18 53 16.973 -3.660 0.422 -3.197
2019 51 18 54 20.995 -3.852 0.531 -3.273
2019 51 18 55 25.018 -3.799 0.508 -3.288
2019 51 18 56 29.040 -4.004 0.698 -3.357
2019 51 18 57 32.976 -3.840 0.827 -3.244
2019 51 18 58 36.998 -3.555 0.131 -4.671
2019 51 18 59 41.021 -3.382 -0.012 -5.498
2019 51 19 0 45.043 -3.424 0.038 -5.290
2019 51 19 1 48.979 -3.751 0.309 -5.539
2019 51 19 2 53.002 -4.070 0.608 -5.550
2019 51 19 3 57.024 -3.831 0.834 -5.125
2019 51 19 5 1.046 -3.481 0.841 -5.239
2019 51 19 6 4.982 -3.257 0.996 -5.413
2019 51 19 7 9.005 -3.503 1.086 -5.388
2019 51 19 8 13.027 -3.401 1.155 -5.392
2019 51 19 9 17.050 -3.433 1.283 -5.238
2019 51 19 10 20.986 -3.811 1.670 -5.097
2019 51 19 11 25.008 -4.288 2.197 -5.087
2019 51 19 12 29.030 -4.158 2.158 -4.997
2019 51 19 13 33.053 -3.696 1.724 -4.816
2019 51 19 14 36.989 -3.715 1.839 -4.744
2019 51 19 15 41.011 -3.725 1.654 -5.530
2019 51 19 16 45.034 -3.517 1.591 -5.812
2019 51 19 17 49.056 -3.358 1.702 -5.880
2019 51 19 18 52.992 -3.268 1.631 -6.011
2019 51 19 19 57.014 -3.317 1.650 -5.878
2019 51 19 21 1.037 -2.821 1.676 -5.473
2019 51 19 22 4.973 -2.133 1.191 -4.918
2019 51 19 23 8.995 -2.369 1.451 -4.797
2019 51 19 24 13.018 -2.602 1.917 -4.633
2019 51 19 25 17.040 -2.722 2.111 -4.141
2019 51 19 26 20.976 -3.162 2.921 -2.152
2019 51 19 27 24.998 -2.776 2.693 -3.466
2019 51 19 28 29.021 -2.740 2.576 -4.144
2019 51 19 29 33.043 -2.377 2.596 -4.305
2019 51 19 30 36.979 -3.149 3.127 -3.367
2019 51 19 31 41.002 -3.338 3.472 -2.774
2019 51 19 32 45.024 -3.181 3.780 -2.337
2019 51 19 33 49.046 -3.301 3.959 -2.002
2019 51 19 34 52.982 -3.401 3.759 -2.117
2019 51 19 35 57.005 -2.359 1.543 -4.251
2019 51 19 37 1.027 -0.140 -0.569 -7.821
2019 51 19 38 5.050 -0.780 0.357 -7.949
2019 51 19 39 8.986 -0.957 0.971 -7.847
2019 51 19 40 13.008 -1.291 1.857 -7.130
2019 51 19 41 17.030 -1.599 1.836 -6.322
2019 51 19 42 21.053 -1.992 2.834 -5.547
2019 51 19 43 24.989 -2.313 3.446 -3.608
2019 51 19 44 29.011 -2.470 3.410 -2.641
2019 51 19 45 33.034 -2.427 4.891 -0.487
2019 51 19 46 37.056 -2.634 4.652 -0.733
2019 51 19 47 40.992 -2.685 4.651 -0.816
2019 51 19 48 45.014 -2.892 4.451 -0.897
2019 51 19 49 49.037 -2.680 4.636 -0.603
2019 51 19 50 53.059 -3.004 4.380 -0.999
2019 51 19 51 56.995 -3.255 4.094 -1.611
2019 51 19 53 1.018 -3.248 4.212 -1.360
2019 51 19 54 5.040 -3.201 4.340 -0.722
2019 51 19 55 8.976 -3.077 4.342 1.188
2019 51 19 56 12.998 -3.065 4.392 2.171
2019 51 19 57 17.021 -2.786 3.686 0.250
2019 51 19 58 21.043 -3.146 3.802 -4.097
2019 51 19 59 24.979 -3.060 3.834 -3.343
2019 51 20 0 29.002 -2.945 2.309 -4.913
2019 51 20 1 33.024 -2.144 0.479 -5.868
2019 51 20 2 37.046 -1.459 -0.509 -5.998
2019 51 20 3 40.982 -1.519 -0.656 -7.002
2019 51 20 4 45.005 -1.814 0.801 -7.637
2019 51 20 5 49.027 -2.860 2.600 -7.922
2019 51 20 6 53.050 -3.161 3.168 -7.566
2019 51 20 7 56.986 -3.057 3.125 -7.740
2019 51 20 9 1.008 -3.153 3.606 -7.555
2019 51 20 10 5.030 -2.895 3.684 -6.855
2019 51 20 11 9.053 -2.546 3.486 -6.982
2019 51 20 12 12.989 -2.505 3.839 -6.969
2019 51 20 13 17.011 -2.048 3.650 -7.211
2019 51 20 14 21.034 -2.197 3.265 -7.470
2019 51 20 15 25.056 -2.080 3.451 -7.528
2019 51 20 16 28.992 -2.601 3.509 -7.224
2019 51 20 17 33.014 -2.300 3.754 -7.342
2019 51 20 18 37.037 -2.488 3.469 -7.414
2019 51 20 19 41.059 -2.508 4.303 -6.460
2019 51 20 20 44.995 -2.588 5.212 -6.329
2019 51 20 21 49.018 -2.466 4.557 -6.598
2019 51 20 22 53.040 -2.087 3.592 -6.143
2019 51 20 23 56.976 -2.771 3.972 -6.265
2019 51 20 25 0.998 -2.583 4.169 -6.603
2019 51 20 26 5.021 -2.474 4.199 -6.688
2019 51 20 27 9.043 -2.312 4.170 -6.294
2019 51 20 28 12.979 -2.412 3.891 -6.456
2019 51 20 29 17.002 -2.776 3.670 -6.419
2019 51 20 30 21.024 -2.672 5.558 -3.919
2019 51 20 31 25.046 -2.444 6.504 -2.319
2019 51 20 32 28.982 -2.291 6.415 -3.237
2019 51 20 33 33.005 0.016 3.495 -6.214
2019 51 20 34 37.027 -1.012 4.696 -5.405
2019 51 20 35 41.050 -2.007 6.104 -3.195
2019 51 20 36 44.986 -2.402 6.172 -2.913
2019 51 20 37 49.008 -2.935 6.118 -2.360
2019 51 20 38 53.030 -3.114 6.211 -2.382
2019 51 20 39 57.053 -2.444 6.268 -1.839
2019 51 20 41 0.989 -2.037 6.141 0.876
2019 51 20 42 5.011 -2.526 7.058 0.656
2019 51 20 43 9.034 -3.108 7.839 -1.105
2019 51 20 44 13.056 -2.584 8.138 -0.424
2019 51 20 45 16.992 -3.240 8.018 -1.655
2019 51 20 46 21.014 -3.086 7.784 -1.993
2019 51 20 47 25.037 -3.261 8.307 1.473
2019 51 20 48 29.059 -3.417 8.548 1.248
2019 51 20 49 32.995 -2.700 6.136 -0.372
2019 51 20 50 37.018 -0.111 1.864 4.400
2019 51 20 51 41.040 0.358 1.010 5.729
2019 51 20 52 44.976 0.450 0.116 5.974
2019 51 20 53 48.998 0.822 -2.365 2.845
2019 51 20 54 53.021 1.133 -1.981 2.854
2019 51 20 55 57.043 1.818 -1.788 3.146
2019 51 20 57 0.979 2.285 -1.957 3.254
2019 51 20 58 5.002 3.365 -2.719 3.446
2019 51 20 59 9.024 3.920 -1.355 4.545
2019 51 21 0 13.046 3.656 -1.525 3.431
2019 51 21 1 16.982 2.668 -1.345 2.614
2019 51 21 2 21.005 3.120 -2.318 2.008
2019 51 21 3 25.027 2.897 -3.322 0.972
2019 51 21 4 29.050 3.738 -1.661 1.943
2019 51 21 5 32.986 2.514 -1.611 3.310
2019 51 21 6 37.008 1.992 -3.186 -1.320
2019 51 21 7 41.030 2.435 -3.981 -1.642
2019 51 21 8 45.053 3.114 -4.092 -1.680
2019 51 21 9 48.989 2.230 -3.584 -1.195
2019 51 21 10 53.011 3.449 -4.577 -1.636
2019 51 21 11 57.034 3.383 -4.271 -2.110
2019 51 21 13 1.056 3.231 -4.258 -2.276
2019 51 21 14 4.992 2.976 -4.060 -2.831
2019 51 21 15 9.014 3.275 -3.883 -3.020
2019 51 21 16 13.037 3.078 -4.254 -2.747
2019 51 21 17 16.973 2.477 -5.034 -2.563
2019 51 21 18 20.995 2.941 -4.902 -2.718
2019 51 21 19 25.018 3.196 -4.454 -3.128
2019 51 21 20 29.040 3.559 -4.286 -3.426
2019 51 21 21 32.976 3.868 -4.683 -2.727
2019 51 21 22 36.998 4.072 -4.739 -2.146
2019 51 21 23 41.021 4.130 -4.675 -1.990
2019 51 21 24 45.043 4.654 -4.025 -2.333
2019 51 21 25 48.979 4.237 -4.402 -2.582
2019 51 21 26 53.002 -0.419 -1.297 -7.502
2019 51 21 27 57.024 0.481 -1.950 -7.422
